gene	HCA.human_normal.TissueStability:normal:Esophagus	HCA.human_normal.TissueStability:normal:Lung	HCA.human_disease.PulmonaryFibrosisGSE135893:disease:Lung	16.human_peripheralBlood:young-healthyOld:normal:Peripheral Blood	16.human_peripheralBlood:young-frail:disease:Peripheral Blood	17.human_TabulaSapiens:normal:Blood	17.human_TabulaSapiens:normal:Bone Marrow	17.human_TabulaSapiens:normal:Muscle	17.human_TabulaSapiens:normal:Tongue	19.human_DiseaseGeneFusion:normal:Esophagus Muscularis
DHRS4	NA	NA	NA	NA	NA	NA	NA	-0.0844826290255911	NA	NA
DHRS7	NA	NA	NA	NA	NA	NA	NA	0.108833225647611	NA	NA
DHRS7B	NA	NA	NA	NA	NA	NA	NA	0.08296421297	NA	0.0232796144116282
DHX15	NA	NA	NA	NA	NA	NA	NA	0.0604996814732162	NA	-0.0999838204276686
DHX29	NA	NA	NA	NA	NA	NA	NA	-0.735564469206823	NA	-0.0572946061290901
DHX30	NA	NA	NA	NA	NA	NA	NA	-0.340527117320153	NA	0.048715842724375
DHX33	NA	NA	NA	NA	NA	NA	NA	-0.411334598074756	NA	NA
DHX36	NA	NA	NA	NA	NA	NA	NA	-0.385272005862154	NA	-0.0571849486953848
DHX38	NA	NA	NA	NA	NA	NA	NA	0.403887463306359	NA	NA
DHX8	NA	NA	NA	NA	NA	NA	NA	-0.18364153013188	NA	NA
DHX9	NA	NA	NA	NA	NA	NA	NA	0.00239984506112977	NA	-0.250371663375681
DIAPH1	NA	NA	NA	NA	NA	NA	NA	-0.384217003421285	NA	0.00491810360442866
DIAPH2	NA	NA	NA	NA	NA	NA	NA	-1.05094894199569	NA	0.0834053335099858
DICER1	NA	NA	NA	NA	NA	NA	NA	-0.749037023447324	NA	-0.301078855076112
DIMT1	NA	NA	NA	NA	NA	NA	NA	-0.262486819149636	NA	0.0511297998560169
DIO3OS	NA	NA	NA	NA	NA	NA	NA	-0.0446876326321801	NA	-0.0370087726736434
DIP2A	NA	NA	NA	NA	NA	NA	NA	-0.415764588627951	NA	-0.0266359541918172
DIPK2A	NA	NA	NA	NA	NA	NA	NA	-0.340487883377784	NA	NA
DIPK2B	NA	NA	NA	NA	NA	NA	NA	-0.473627835383865	NA	NA
DIS3	NA	NA	NA	NA	NA	NA	NA	-0.871229734108533	NA	NA
DKC1	NA	NA	NA	NA	NA	NA	NA	0.312658863266054	NA	NA
DLC1	NA	NA	NA	NA	NA	NA	NA	0.416072538399991	NA	-0.0885570593516795
DLD	NA	NA	NA	NA	NA	NA	NA	-0.145311986038242	NA	-0.00799006182808683
DLEU2	NA	NA	NA	NA	NA	NA	NA	0.408990096850385	NA	0.157957255137836
DLGAP4	NA	NA	NA	NA	NA	NA	NA	-0.111539456200756	NA	-0.0996941510577596
DMAC1	NA	NA	NA	NA	NA	NA	NA	-0.268277335728715	NA	NA
DMAC2	NA	NA	NA	NA	NA	NA	NA	0.266757561977749	NA	NA
DMAC2L	NA	NA	NA	NA	NA	NA	NA	-0.530113008955709	NA	NA
DMTF1	NA	NA	NA	NA	NA	NA	NA	0.0338714664288022	NA	-0.0230206662733834
DMXL1	NA	NA	NA	NA	NA	NA	NA	-0.328270258234805	NA	0.00973961069315732
DMXL2	NA	NA	NA	NA	NA	NA	NA	-0.0342218102379872	NA	-0.167980593861851
DNAJA2	NA	NA	NA	NA	NA	NA	NA	-0.404697163096234	NA	NA
DNAJB12	NA	NA	NA	NA	NA	NA	NA	-0.297237168594275	NA	NA
DNAJB14	NA	NA	NA	NA	NA	NA	NA	-0.284205506248033	NA	-0.0677187220214167
DNAJB4	NA	NA	NA	NA	NA	NA	NA	0.133266371748515	NA	NA
DNAJB9	NA	NA	NA	NA	NA	NA	NA	-0.227025286075266	NA	NA
DNAJC10	NA	NA	NA	NA	NA	NA	NA	-0.663669005787795	NA	-0.0553129783810706
DNAJC17	NA	NA	NA	NA	NA	NA	NA	0.260098596532041	NA	0.00967618417667255
DNAJC18	NA	NA	NA	NA	NA	NA	NA	0.284542823616885	NA	NA
DNAJC19	NA	NA	NA	NA	NA	NA	NA	-0.155127645146497	NA	0.0284590850538465
DNAJC2	NA	NA	NA	NA	NA	NA	NA	-0.0550147784095716	NA	NA
DNAJC21	NA	NA	NA	NA	NA	NA	NA	-0.580848609273818	NA	-0.00875587089213679
DNAJC27	NA	NA	NA	NA	NA	NA	NA	0.434203471665803	NA	NA
DNAJC4	NA	NA	NA	NA	NA	NA	NA	0.277558024615833	NA	NA
DNAJC7	NA	NA	NA	NA	NA	NA	NA	0.070369744891248	NA	-0.0158481811237258
DNAJC9	NA	NA	NA	NA	NA	NA	NA	-0.0394278013729105	NA	0.0264017718097767
DNASE2	NA	NA	NA	NA	NA	NA	NA	0.593631146999011	NA	NA
DNM1L	NA	NA	NA	NA	NA	NA	NA	-0.280809556870103	NA	-0.0171456968330349
DNM2	NA	NA	NA	NA	NA	NA	NA	0.246165003463302	NA	0.00261145041970023
DNM3	NA	NA	NA	NA	NA	NA	NA	-0.649141271752474	NA	-0.0228359722106526
DNM3OS	NA	NA	NA	NA	NA	NA	NA	0.0495908167925348	NA	-0.0640673641868352
DNMBP	NA	NA	NA	NA	NA	NA	NA	-0.38233958032607	NA	0.0593884094400218
DNPEP	NA	NA	NA	NA	NA	NA	NA	0.306995479936565	NA	NA
DNTTIP2	NA	NA	NA	NA	NA	NA	NA	-0.335589870334746	NA	NA
DOCK1	NA	NA	NA	NA	NA	NA	NA	-0.321989469493293	NA	0.0156698810410808
DOCK10	NA	NA	NA	NA	NA	NA	NA	-0.414284139233125	NA	0.0480903901627962
DOCK11	NA	NA	NA	NA	NA	NA	NA	-0.831624827212502	NA	-0.0318906540825414
DOCK4	NA	NA	NA	NA	NA	NA	NA	-0.53724317081387	NA	-0.212268271678615
DOCK5	NA	NA	NA	NA	NA	NA	NA	-0.461979523289968	NA	-0.0681613666223324
DOCK6	NA	NA	NA	NA	NA	NA	NA	0.0933765051488991	NA	0.0426396225010329
DOCK9	NA	NA	NA	NA	NA	NA	NA	-0.41902733733576	NA	-0.0388633358744908
DPAGT1	NA	NA	NA	NA	NA	NA	NA	-0.104005775392552	NA	NA
DPF2	NA	NA	NA	NA	NA	NA	NA	-0.0240038542663832	NA	-0.0636296714859802
DPH1	NA	NA	NA	NA	NA	NA	NA	0.0451604779672392	NA	NA
DPH3	NA	NA	NA	NA	NA	NA	NA	-0.577564922188075	NA	NA
DPH6	NA	NA	NA	NA	NA	NA	NA	-0.10601730562345	NA	0.0607271689714029
DPM1	NA	NA	NA	NA	NA	NA	NA	0.0929780710793883	NA	-0.0149494486906176
DPM2	NA	NA	NA	NA	NA	NA	NA	0.0526444402124566	NA	NA
DPP7	NA	NA	NA	NA	NA	NA	NA	0.196144752688156	NA	0.000506537163108409
DPP8	NA	NA	NA	NA	NA	NA	NA	-0.444513614212583	NA	-0.0157342931293547
DPT	NA	NA	NA	NA	NA	NA	NA	0.630791221880717	NA	NA
DPYD	NA	NA	NA	NA	NA	NA	NA	-0.228610637932007	NA	-0.0756364010470063
DPYSL2	NA	NA	NA	NA	NA	NA	NA	-0.173940072643381	NA	-0.0622581362182306
DPYSL3	NA	NA	NA	NA	NA	NA	NA	-0.106713717088974	NA	-0.391368650598062
DR1	NA	NA	NA	NA	NA	NA	NA	-0.858444233166101	NA	NA
DRAM2	NA	NA	NA	NA	NA	NA	NA	-0.065041943620829	NA	NA
DRG1	NA	NA	NA	NA	NA	NA	NA	0.397349957991501	NA	0.0334153518062673
DSE	NA	NA	NA	NA	NA	NA	NA	-0.158187361942721	NA	-0.0109397700706662
DST	NA	NA	NA	NA	NA	NA	NA	-0.340246377407543	NA	-0.020084004918969
DTD1	NA	NA	NA	NA	NA	NA	NA	-0.604902732278822	NA	-0.0740735009167706
DTWD1	NA	NA	NA	NA	NA	NA	NA	-0.65691721391769	NA	-0.0648097666448859
DTX3L	NA	NA	NA	NA	NA	NA	NA	-0.681294168797053	NA	NA
DTYMK	NA	NA	NA	NA	NA	NA	NA	0.368280289079669	NA	NA
DUS1L	NA	NA	NA	NA	NA	NA	NA	0.0460301465449881	NA	NA
DUSP10	NA	NA	NA	NA	NA	NA	NA	-0.109096476541237	NA	NA
DUSP11	NA	NA	NA	NA	NA	NA	NA	-0.0579225789431516	NA	NA
DUSP12	NA	NA	NA	NA	NA	NA	NA	0.0436725213257744	NA	NA
DUSP14	NA	NA	NA	NA	NA	NA	NA	-0.360469404804725	NA	NA
DUSP22	NA	NA	NA	NA	NA	NA	NA	0.302553578917608	NA	-0.0498575427502266
DUSP23	NA	NA	NA	NA	NA	NA	NA	0.336625788946968	NA	NA
DUSP3	NA	NA	NA	NA	NA	NA	NA	-0.594221746854963	NA	-0.106508039535338
DUSP5	NA	NA	NA	NA	NA	NA	NA	0.335859860247736	NA	NA
DUSP7	NA	NA	NA	NA	NA	NA	NA	-0.553116657661912	NA	NA
DVL3	NA	NA	NA	NA	NA	NA	NA	-0.325300442357497	NA	NA
DYM	NA	NA	NA	NA	NA	NA	NA	-0.0366760027170732	NA	-0.0329541375339178
DYNC1I2	NA	NA	NA	NA	NA	NA	NA	0.262512097133202	NA	0.0298301016703491
DYNC1LI1	NA	NA	NA	NA	NA	NA	NA	-0.0380516624105164	NA	0.0501866768196188
DYNC1LI2	NA	NA	NA	NA	NA	NA	NA	0.114503473852369	NA	-0.00408533717641188
DYNC2LI1	NA	NA	NA	NA	NA	NA	NA	-0.00589703843014248	NA	0.0140928158330182
DYRK1A	NA	NA	NA	NA	NA	NA	NA	-0.531020968142499	NA	-0.0789569915187358
DYRK3	NA	NA	NA	NA	NA	NA	NA	-0.179825958990788	NA	NA
E2F4	NA	NA	NA	NA	NA	NA	NA	0.433733833899871	NA	NA
E2F6	NA	NA	NA	NA	NA	NA	NA	-0.0923451913455374	NA	NA
EAF1	NA	NA	NA	NA	NA	NA	NA	0.0112341366914426	NA	NA
EAPP	NA	NA	NA	NA	NA	NA	NA	0.283174474252497	NA	0.1134661624524
EBAG9	NA	NA	NA	NA	NA	NA	NA	-0.0253967511748396	NA	NA
EBF1	NA	NA	NA	NA	NA	NA	NA	0.0540495106723052	NA	0.36700981784144
EBF2	NA	NA	NA	NA	NA	NA	NA	-0.50323487901947	NA	NA
EBLN3P	NA	NA	NA	NA	NA	NA	NA	0.0266577272115502	NA	NA
EBNA1BP2	NA	NA	NA	NA	NA	NA	NA	0.401387808793587	NA	NA
EBP	NA	NA	NA	NA	NA	NA	NA	0.399813125866035	NA	NA
ECD	NA	NA	NA	NA	NA	NA	NA	0.0417868560641304	NA	NA
ECE1	NA	NA	NA	NA	NA	NA	NA	0.0723692032144521	NA	-0.0247833897931316
ECHDC1	NA	NA	NA	NA	NA	NA	NA	-0.0728699890163362	NA	0.0190134133872129
ECHDC2	NA	NA	NA	NA	NA	NA	NA	0.260574900364193	NA	0.0399010386074023
ECI1	NA	NA	NA	NA	NA	NA	NA	-0.0184395248749527	NA	0.0725347992161891
ECI2	NA	NA	NA	NA	NA	NA	NA	-0.10855260315762	NA	0.0154240534401855
ECM1	NA	NA	NA	NA	NA	NA	NA	-0.0372998597178724	NA	NA
ECM2	NA	NA	NA	NA	NA	NA	NA	-0.476413081655459	NA	NA
ECPAS	NA	NA	NA	NA	NA	NA	NA	-0.628293459764233	NA	NA
ECSCR	NA	NA	NA	NA	NA	NA	NA	0.30026042808774	NA	NA
EDEM1	NA	NA	NA	NA	NA	NA	NA	-0.289193049102422	NA	NA
EDEM2	NA	NA	NA	NA	NA	NA	NA	0.0372688725061247	NA	NA
EDEM3	NA	NA	NA	NA	NA	NA	NA	-0.588831172516603	NA	-0.00996313266288118
EDNRB	NA	NA	NA	NA	NA	NA	NA	-0.0212944706250077	NA	NA
EEA1	NA	NA	NA	NA	NA	NA	NA	-0.685362096315943	NA	-0.0518299026396373
EED	NA	NA	NA	NA	NA	NA	NA	-0.102857765647488	NA	NA
EEF1A1P11	NA	NA	NA	NA	NA	NA	NA	-0.0891029287233878	NA	NA
EEF1AKMT2	NA	NA	NA	NA	NA	NA	NA	-0.329512581323919	NA	NA
EEF1E1	NA	NA	NA	NA	NA	NA	NA	0.194987502696011	NA	NA
EFCAB13	NA	NA	NA	NA	NA	NA	NA	-0.08916256115565	NA	-0.0225983500508052
EFCAB14	NA	NA	NA	NA	NA	NA	NA	-0.310069825648938	NA	-0.106723505143364
EFEMP2	NA	NA	NA	NA	NA	NA	NA	0.651530359167979	NA	-0.00281574805031405
EFHD1	NA	NA	NA	NA	NA	NA	NA	-0.0292776236572487	NA	NA
EFNA1	NA	NA	NA	NA	NA	NA	NA	0.184834310803969	NA	NA
EFNB2	NA	NA	NA	NA	NA	NA	NA	-0.0313698265253062	NA	NA
EFR3A	NA	NA	NA	NA	NA	NA	NA	-0.423768093310805	NA	-0.216536915393738
EFTUD2	NA	NA	NA	NA	NA	NA	NA	0.112992056529906	NA	0.0289551435115558
EGFR	NA	NA	NA	NA	NA	NA	NA	0.490334511640595	NA	-0.130422675015986
EGLN1	NA	NA	NA	NA	NA	NA	NA	-0.867511181540131	NA	-0.0465997538218497
EGLN3	NA	NA	NA	NA	NA	NA	NA	0.390108071538688	NA	0.0206885281350973
EGR2	NA	NA	NA	NA	NA	NA	NA	-0.0659972652944328	NA	NA
EGR3	NA	NA	NA	NA	NA	NA	NA	-0.203181491282299	NA	NA
EHBP1	NA	NA	NA	NA	NA	NA	NA	0.0903582125257364	NA	0.0654279440557008
EHD2	NA	NA	NA	NA	NA	NA	NA	0.129705250272012	NA	0.0705566484040444
EHD4	NA	NA	NA	NA	NA	NA	NA	-0.599087329924386	NA	NA
EHMT1	NA	NA	NA	NA	NA	NA	NA	0.0889854325035378	NA	0.00713572708263932
EI24	NA	NA	NA	NA	NA	NA	NA	0.100639642385193	NA	-0.037311222959062
EIF1AD	NA	NA	NA	NA	NA	NA	NA	-0.00663911272347664	NA	NA
EIF1AXP1	NA	NA	NA	NA	NA	NA	NA	1.10603781371542	NA	NA
EIF1P5	NA	NA	NA	NA	NA	NA	NA	1.81784675671215	NA	NA
EIF2A	NA	NA	NA	NA	NA	NA	NA	-0.187310573017947	NA	-0.00110039186748009
EIF2AK2	NA	NA	NA	NA	NA	NA	NA	-0.313918719761068	NA	-0.046577628779407
EIF2AK3	NA	NA	NA	NA	NA	NA	NA	-0.37502299931335	NA	0.0316083227151227
EIF2AK4	NA	NA	NA	NA	NA	NA	NA	-0.343993145305541	NA	-0.0888852064070224
EIF2B1	NA	NA	NA	NA	NA	NA	NA	0.108688149590594	NA	NA
EIF2B3	NA	NA	NA	NA	NA	NA	NA	0.0107637238699636	NA	0.0915050493075333
EIF2B4	NA	NA	NA	NA	NA	NA	NA	0.194265652471337	NA	NA
EIF2B5	NA	NA	NA	NA	NA	NA	NA	-0.335283003862634	NA	0.13617707422322
EIF2D	NA	NA	NA	NA	NA	NA	NA	0.108057626304661	NA	NA
EIF2S1	NA	NA	NA	NA	NA	NA	NA	-0.0170661789738869	NA	-0.190506294544506
EIF3B	NA	NA	NA	NA	NA	NA	NA	0.183072214311742	NA	0.0514376358024591
EIF3C	NA	NA	NA	NA	NA	NA	NA	0.0777960856953204	NA	NA
EIF3FP3	NA	NA	NA	NA	NA	NA	NA	0.755373884290021	NA	NA
EIF3J-DT	NA	NA	NA	NA	NA	NA	NA	0.268997386714227	NA	NA
EIF4A1	NA	NA	NA	NA	NA	NA	NA	0.262675075687235	NA	-0.167453925069033
EIF4A3	NA	NA	NA	NA	NA	NA	NA	-0.176863379791842	NA	NA
EIF4E	NA	NA	NA	NA	NA	NA	NA	0.0325860702644873	NA	-0.0310406431024019
EIF4E2	NA	NA	NA	NA	NA	NA	NA	0.120343867861029	NA	0.0444490448450654
EIF4EBP2	NA	NA	NA	NA	NA	NA	NA	-1.16643443967635	NA	-0.0797436320790866
EIF4EBP3	NA	NA	NA	NA	NA	NA	NA	0.390659696185137	NA	NA
EIF4G1	NA	NA	NA	NA	NA	NA	NA	-0.223651574040263	NA	NA
EIF4G3	NA	NA	NA	NA	NA	NA	NA	-0.336667246637533	NA	-0.0636514487273455
EIF4H	NA	NA	NA	NA	NA	NA	NA	0.073583417671034	NA	-0.0360118247884153
ELAVL1	NA	NA	NA	NA	NA	NA	NA	-0.625840251571687	NA	0.10657257919528
ELF2	NA	NA	NA	NA	NA	NA	NA	-0.345719441945121	NA	-0.201395376128562
ELK3	NA	NA	NA	NA	NA	NA	NA	0.125223861217349	NA	-0.0722677581747739
ELK4	NA	NA	NA	NA	NA	NA	NA	-0.780105136355988	NA	NA
ELL	NA	NA	NA	NA	NA	NA	NA	0.0671243825763247	NA	-0.110228556328811
ELL2	NA	NA	NA	NA	NA	NA	NA	0.257525108914436	NA	-0.262215659617425
ELMO1	NA	NA	NA	NA	NA	NA	NA	0.0457013366062647	NA	-0.057811820230003
ELMSAN1	NA	NA	NA	NA	NA	NA	NA	-1.03619530375788	NA	-0.00469489753107758
ELN	NA	NA	NA	NA	NA	NA	NA	1.29897305097389	NA	0.149702868985261
ELOA	NA	NA	NA	NA	NA	NA	NA	-0.594783969064148	NA	NA
ELOF1	NA	NA	NA	NA	NA	NA	NA	0.161022009601303	NA	-0.0804330036964449
ELOVL1	NA	NA	NA	NA	NA	NA	NA	0.00985558746479481	NA	NA
ELOVL5	NA	NA	NA	NA	NA	NA	NA	-0.254394692579156	NA	-0.0891227700870728
ELP1	NA	NA	NA	NA	NA	NA	NA	-0.806936462415708	NA	NA
ELP2	NA	NA	NA	NA	NA	NA	NA	-0.165724741130924	NA	-0.0290676684596545
ELP5	NA	NA	NA	NA	NA	NA	NA	0.246443711396002	NA	-0.103707656530976
EMC1	NA	NA	NA	NA	NA	NA	NA	-0.0992521361178012	NA	NA
EMC10	NA	NA	NA	NA	NA	NA	NA	0.180708645026376	NA	-0.00155671009316717
EMC2	NA	NA	NA	NA	NA	NA	NA	-0.00935108709580018	NA	-0.127159615208635
EMC6	NA	NA	NA	NA	NA	NA	NA	0.589650356396191	NA	NA
EMC7	NA	NA	NA	NA	NA	NA	NA	0.56454644450999	NA	0.0281722582605663
EMC8	NA	NA	NA	NA	NA	NA	NA	-0.0868067896232111	NA	NA
EMD	NA	NA	NA	NA	NA	NA	NA	-0.222788204194418	NA	0.00626817722608314
EMG1	NA	NA	NA	NA	NA	NA	NA	0.0365814281533885	NA	NA
EMILIN2	NA	NA	NA	NA	NA	NA	NA	0.0896115726204728	NA	NA
EML1	NA	NA	NA	NA	NA	NA	NA	-0.0777411368493199	NA	-0.0195921159137056
EML3	NA	NA	NA	NA	NA	NA	NA	0.308655110825372	NA	NA
ENAH	NA	NA	NA	NA	NA	NA	NA	-0.471095222728259	NA	0.0400686345599882
ENOPH1	NA	NA	NA	NA	NA	NA	NA	-0.478945421532117	NA	NA
ENOSF1	NA	NA	NA	NA	NA	NA	NA	-0.0620071632153478	NA	-0.0462103083991568
ENPP1	NA	NA	NA	NA	NA	NA	NA	-0.331857215553399	NA	NA
ENTPD1	NA	NA	NA	NA	NA	NA	NA	-0.394551657225984	NA	0.0339463820216533
ENTPD4	NA	NA	NA	NA	NA	NA	NA	-0.0218475353646536	NA	NA
EOGT	NA	NA	NA	NA	NA	NA	NA	-0.269887561285258	NA	-0.25412372277908
EP300	NA	NA	NA	NA	NA	NA	NA	-0.094034572382273	NA	0.0402157712354782
EPB41L2	NA	NA	NA	NA	NA	NA	NA	0.0703417924924563	NA	-0.123647464895988
EPB41L3	NA	NA	NA	NA	NA	NA	NA	0.139796910399487	NA	NA
EPB41L4A	NA	NA	NA	NA	NA	NA	NA	-0.142920149446298	NA	-0.119133279084377
EPB41L4A-AS1	NA	NA	NA	NA	NA	NA	NA	0.0284941051344872	NA	NA
EPC2	NA	NA	NA	NA	NA	NA	NA	-0.175512210607576	NA	-0.00700055306730095
EPHA2	NA	NA	NA	NA	NA	NA	NA	0.215607178520419	NA	NA
EPHA4	NA	NA	NA	NA	NA	NA	NA	-0.226465096845131	NA	0.0342974663394533
EPM2AIP1	NA	NA	NA	NA	NA	NA	NA	-0.328415177600549	NA	0.0467408028275617
EPN2	NA	NA	NA	NA	NA	NA	NA	-0.191262910388859	NA	-0.0925369567433953
EPS15	NA	NA	NA	NA	NA	NA	NA	-0.235448472068335	NA	-0.0269633522793174
EPS15L1	NA	NA	NA	NA	NA	NA	NA	-0.336727897787974	NA	0.0111079653568272
EPS8	NA	NA	NA	NA	NA	NA	NA	-0.254957234967636	NA	0.0612193353867458
EPSTI1	NA	NA	NA	NA	NA	NA	NA	-0.155225148265957	NA	NA
ERAL1	NA	NA	NA	NA	NA	NA	NA	0.282199739288356	NA	NA
ERAP1	NA	NA	NA	NA	NA	NA	NA	-0.00303495645710243	NA	0.026408946570367
ERAP2	NA	NA	NA	NA	NA	NA	NA	-0.301208600513808	NA	NA
ERBIN	NA	NA	NA	NA	NA	NA	NA	-0.364691533545645	NA	NA
ERC1	NA	NA	NA	NA	NA	NA	NA	-0.291593234421818	NA	-0.0912732547809412
ERCC1	NA	NA	NA	NA	NA	NA	NA	0.303014366485823	NA	0.0148768566777133
ERCC3	NA	NA	NA	NA	NA	NA	NA	-0.145886349574449	NA	-0.0563031445666715
ERG	NA	NA	NA	NA	NA	NA	NA	-0.632577440813858	NA	-0.0218775016831943
ERG28	NA	NA	NA	NA	NA	NA	NA	-0.638578884668972	NA	NA
ERGIC1	NA	NA	NA	NA	NA	NA	NA	0.536291488537756	NA	0.00887355745079971
ERI3	NA	NA	NA	NA	NA	NA	NA	0.113138447911557	NA	-0.0994149191305249
ERLIN1	NA	NA	NA	NA	NA	NA	NA	-0.108314815219769	NA	NA
ERN1	NA	NA	NA	NA	NA	NA	NA	-0.0223984264743191	NA	NA
ERO1B	NA	NA	NA	NA	NA	NA	NA	0.0514075753609356	NA	-0.0350661390205779
ERVK3-1	NA	NA	NA	NA	NA	NA	NA	0.402916181781381	NA	NA
ESAM	NA	NA	NA	NA	NA	NA	NA	0.213464143974791	NA	NA
ESD	NA	NA	NA	NA	NA	NA	NA	-0.116796598908127	NA	0.051722380837136
ESF1	NA	NA	NA	NA	NA	NA	NA	-0.854054182539429	NA	-0.0396641750622927
ESYT1	NA	NA	NA	NA	NA	NA	NA	0.180206411187035	NA	0.101711951458621
ESYT2	NA	NA	NA	NA	NA	NA	NA	-0.438813101828428	NA	-0.172181359895207
ETF1	NA	NA	NA	NA	NA	NA	NA	-0.269579292333525	NA	-0.0074882405374655
ETFDH	NA	NA	NA	NA	NA	NA	NA	-0.247345032492048	NA	NA
ETFRF1	NA	NA	NA	NA	NA	NA	NA	0.0304427485909465	NA	NA
ETS1	NA	NA	NA	NA	NA	NA	NA	0.0492209790706459	NA	NA
ETV3	NA	NA	NA	NA	NA	NA	NA	-0.140370713595551	NA	NA
ETV5	NA	NA	NA	NA	NA	NA	NA	0.314249760532574	NA	NA
ETV6	NA	NA	NA	NA	NA	NA	NA	0.392230526485669	NA	-0.553831621375867
EVA1C	NA	NA	NA	NA	NA	NA	NA	0.117567867636815	NA	-0.217078754088897
EVI2A	NA	NA	NA	NA	NA	NA	NA	-0.470729142337551	NA	NA
EVI5	NA	NA	NA	NA	NA	NA	NA	-0.63027895273813	NA	0.0264060131061715
EXOC1	NA	NA	NA	NA	NA	NA	NA	-0.151484916155289	NA	-0.00828076964742364
EXOC3	NA	NA	NA	NA	NA	NA	NA	0.0135737425489504	NA	NA
EXOC4	NA	NA	NA	NA	NA	NA	NA	0.505798592405029	NA	0.0289828387124844
EXOC5	NA	NA	NA	NA	NA	NA	NA	-0.495166543141376	NA	0.0287793545830478
EXOC6	NA	NA	NA	NA	NA	NA	NA	-0.412750057258377	NA	0.0274942893141747
EXOC6B	NA	NA	NA	NA	NA	NA	NA	-0.58056533833695	NA	0.00814712108139078
EXOSC1	NA	NA	NA	NA	NA	NA	NA	0.256977530670835	NA	0.0555053018761248
EXOSC10	NA	NA	NA	NA	NA	NA	NA	0.146801016226851	NA	NA
EXOSC3	NA	NA	NA	NA	NA	NA	NA	0.385826969272968	NA	NA
EXOSC6	NA	NA	NA	NA	NA	NA	NA	-0.824669877947654	NA	NA
EXOSC7	NA	NA	NA	NA	NA	NA	NA	0.350429493023806	NA	NA
EXOSC8	NA	NA	NA	NA	NA	NA	NA	0.0769746432434675	NA	0.0485432746550436
EXT2	NA	NA	NA	NA	NA	NA	NA	0.283246012833142	NA	-0.106030605992813
EYA3	NA	NA	NA	NA	NA	NA	NA	-0.881565858838135	NA	0.00474416274019876
EZH1	NA	NA	NA	NA	NA	NA	NA	0.174438936305161	NA	0.0436627725963014
EZH2	NA	NA	NA	NA	NA	NA	NA	0.208757892760053	NA	NA
F11R	NA	NA	NA	NA	NA	NA	NA	-0.345519578742942	NA	NA
F13A1	NA	NA	NA	NA	NA	NA	NA	-0.102510758399946	NA	NA
F2R	NA	NA	NA	NA	NA	NA	NA	-0.261416860161407	NA	NA
F8	NA	NA	NA	NA	NA	NA	NA	-0.193180663671563	NA	NA
FAAP20	NA	NA	NA	NA	NA	NA	NA	-0.534421353673761	NA	0.107573421425544
FABP5P7	NA	NA	NA	NA	NA	NA	NA	0.402415243321315	NA	NA
FADS3	NA	NA	NA	NA	NA	NA	NA	-0.0286319011536499	NA	-0.117117175838406
FAF1	NA	NA	NA	NA	NA	NA	NA	-0.13240116519543	NA	0.038943251118626
FAF2	NA	NA	NA	NA	NA	NA	NA	0.222760964801877	NA	0.00126646946378781
FAIM	NA	NA	NA	NA	NA	NA	NA	-0.0383388906965741	NA	NA
FAM104A	NA	NA	NA	NA	NA	NA	NA	0.226365344999961	NA	NA
FAM104B	NA	NA	NA	NA	NA	NA	NA	-0.230653236278381	NA	NA
FAM107A	NA	NA	NA	NA	NA	NA	NA	-0.18086120448002	NA	NA
FAM107B	NA	NA	NA	NA	NA	NA	NA	0.179486754695555	NA	NA
FAM110B	NA	NA	NA	NA	NA	NA	NA	0.317883767428175	NA	-0.0699012127725144
FAM111A	NA	NA	NA	NA	NA	NA	NA	-0.0670853367910427	NA	NA
FAM114A1	NA	NA	NA	NA	NA	NA	NA	-0.0304869617300305	NA	-0.0420987127980339
FAM120AOS	NA	NA	NA	NA	NA	NA	NA	-0.224624632116414	NA	NA
FAM120B	NA	NA	NA	NA	NA	NA	NA	-0.911651786144775	NA	-0.0233210492903669
FAM126A	NA	NA	NA	NA	NA	NA	NA	-0.622871673912445	NA	-0.171821568768623
FAM126B	NA	NA	NA	NA	NA	NA	NA	-0.414608908279902	NA	-0.00484242319362008
FAM129A	NA	NA	NA	NA	NA	NA	NA	-0.166774778168913	NA	-0.137571220819183
FAM136A	NA	NA	NA	NA	NA	NA	NA	-0.380305512530121	NA	NA
FAM13A	NA	NA	NA	NA	NA	NA	NA	-0.35860328236201	NA	-0.0544044157400153
FAM13B	NA	NA	NA	NA	NA	NA	NA	-0.314391415441325	NA	-0.103623061184803
FAM168A	NA	NA	NA	NA	NA	NA	NA	-0.394256800133507	NA	-0.0103473673158096
FAM168B	NA	NA	NA	NA	NA	NA	NA	-0.802094518321323	NA	-0.0542162972419534
FAM171B	NA	NA	NA	NA	NA	NA	NA	-0.854718015894998	NA	NA
FAM172A	NA	NA	NA	NA	NA	NA	NA	0.0115551864985353	NA	-0.0792801357217539
FAM177B	NA	NA	NA	NA	NA	NA	NA	0.508435755522065	NA	-0.205037535209975
FAM192A	NA	NA	NA	NA	NA	NA	NA	0.311441418554888	NA	-0.0756519223535898
FAM200B	NA	NA	NA	NA	NA	NA	NA	-0.235958730477336	NA	NA
FAM204A	NA	NA	NA	NA	NA	NA	NA	-0.407256113339275	NA	-0.101632388559816
FAM206A	NA	NA	NA	NA	NA	NA	NA	-0.466157031015871	NA	NA
